"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Ayam Geprek","HUVWsIryH66Lal2DcEpjKQB_MDY4AF5WYLA5BCEKPIJAYZP3","2","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Cappuccino","zMUHRqCFYdVXGjS6u4VbLQB_TDTI3ZEWIATUMNC43TTWWOMP","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Vanillato","zMUHRqCFYdVXGjS6u4VbLQB_NRYIERNXR4DYTY2FU7P2WYLQ","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Cafe Latte Caramel","zMUHRqCFYdVXGjS6u4VbLQB_FRA3JDMU4W64FR7RE22GIX7F","2","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Cafe Latte","zMUHRqCFYdVXGjS6u4VbLQB_FRA3JDMU4W64FR7RE22GIX7F","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Air Mineral","zMUHRqCFYdVXGjS6u4VbLQB_ZLLU24KKL5G7DD2DZS4KCJQD","1","","2500","50","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Es Kopi Susu Aja","zMUHRqCFYdVXGjS6u4VbLQB_74KRR56K7IQ2F3IA3QSIXMGY","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Vanillato","zMUHRqCFYdVXGjS6u4VbLQB_NRYIERNXR4DYTY2FU7P2WYLQ","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Cafe Latte Hazelnut","zMUHRqCFYdVXGjS6u4VbLQB_FRA3JDMU4W64FR7RE22GIX7F","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","zMUHRqCFYdVXGjS6u4VbLQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Air Mineral","zMUHRqCFYdVXGjS6u4VbLQB_ZLLU24KKL5G7DD2DZS4KCJQD","1","","2500","50","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Cappuccino","zMUHRqCFYdVXGjS6u4VbLQB_TDTI3ZEWIATUMNC43TTWWOMP","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Es Kopi Susu Aja","zMUHRqCFYdVXGjS6u4VbLQB_74KRR56K7IQ2F3IA3QSIXMGY","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Cafe Latte Hazelnut","zMUHRqCFYdVXGjS6u4VbLQB_FRA3JDMU4W64FR7RE22GIX7F","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Air Mineral","zMUHRqCFYdVXGjS6u4VbLQB_ZLLU24KKL5G7DD2DZS4KCJQD","1","","2500","50","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Air Mineral","zMUHRqCFYdVXGjS6u4VbLQB_ZLLU24KKL5G7DD2DZS4KCJQD","1","","2500","50","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Vanillato","zMUHRqCFYdVXGjS6u4VbLQB_NRYIERNXR4DYTY2FU7P2WYLQ","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Red Velvet Latte","zMUHRqCFYdVXGjS6u4VbLQB_SM75WHLA5U35AMAMXBHM7Z7R","1","","29000","0","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Milkshake Hazelnut","zMUHRqCFYdVXGjS6u4VbLQB_6UE2JOIDBVHMVPOD6IEB6V3D","1","","23000","0","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Red Velvet Latte","zMUHRqCFYdVXGjS6u4VbLQB_SM75WHLA5U35AMAMXBHM7Z7R","1","","29000","0","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Teh Kotak","zMUHRqCFYdVXGjS6u4VbLQB_7ZTXQJD3HXASGUDWSXPFX4I6","1","","4000","0","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Ayam Geprek Tanpa Nasi","zMUHRqCFYdVXGjS6u4VbLQB_XIFF7VKZDIJ5P2N7EXNCR3M5","1","","12000","0","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Cafe Latte Regular Blend","5nG84HeyftajwKlcdb0eKQB_BKDIU2RUORCPWIVNECUAF43W","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Cafe Latte Regular Blend","5nG84HeyftajwKlcdb0eKQB_BKDIU2RUORCPWIVNECUAF43W","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Kopi Susu Vietnam Drip","5nG84HeyftajwKlcdb0eKQB_43KFKZQ36VUMSZ27E7VRELHW","2","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Air Mineral","5nG84HeyftajwKlcdb0eKQB_ZLLU24KKL5G7DD2DZS4KCJQD","1","","2500","50","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Cafe Latte Regular Blend","5nG84HeyftajwKlcdb0eKQB_BKDIU2RUORCPWIVNECUAF43W","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","5nG84HeyftajwKlcdb0eKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","5nG84HeyftajwKlcdb0eKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Roti Bakar - Coklat","5nG84HeyftajwKlcdb0eKQB_Y3XO6ULXVPRQ7HBUEQM3KJJD","1","","15000","0","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Air Mineral","5nG84HeyftajwKlcdb0eKQB_ZLLU24KKL5G7DD2DZS4KCJQD","1","","2500","50","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Vanillato","5nG84HeyftajwKlcdb0eKQB_NRYIERNXR4DYTY2FU7P2WYLQ","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","5nG84HeyftajwKlcdb0eKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","5nG84HeyftajwKlcdb0eKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Cafe Latte Regular Blend","5nG84HeyftajwKlcdb0eKQB_BKDIU2RUORCPWIVNECUAF43W","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","5nG84HeyftajwKlcdb0eKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Cafe Latte Regular Blend","5nG84HeyftajwKlcdb0eKQB_BKDIU2RUORCPWIVNECUAF43W","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Ice Americano","5nG84HeyftajwKlcdb0eKQB_64UXFBMVWTLJLSKLDJXAWUPL","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Cafe Latte Regular Blend","5nG84HeyftajwKlcdb0eKQB_BKDIU2RUORCPWIVNECUAF43W","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Air Mineral","5nG84HeyftajwKlcdb0eKQB_ZLLU24KKL5G7DD2DZS4KCJQD","1","","2500","50","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Cafe Latte Regular Blend","5nG84HeyftajwKlcdb0eKQB_BKDIU2RUORCPWIVNECUAF43W","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Air Mineral","5nG84HeyftajwKlcdb0eKQB_ZLLU24KKL5G7DD2DZS4KCJQD","1","","2500","50","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Cafe Latte","5JTUnYUzAzqFF851VdtcKQB_FRA3JDMU4W64FR7RE22GIX7F","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Kopi Susu Singkawang","5JTUnYUzAzqFF851VdtcKQB_GEF2HNJTI6IDGROVIAPL7FWC","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Cafe Latte Caramel","5JTUnYUzAzqFF851VdtcKQB_FRA3JDMU4W64FR7RE22GIX7F","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","5JTUnYUzAzqFF851VdtcKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Cafe Latte Hazelnut","5JTUnYUzAzqFF851VdtcKQB_BKDIU2RUORCPWIVNECUAF43W","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Cafe Latte Hazelnut","5JTUnYUzAzqFF851VdtcKQB_BKDIU2RUORCPWIVNECUAF43W","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","5JTUnYUzAzqFF851VdtcKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","5JTUnYUzAzqFF851VdtcKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Cafe Latte Caramel","5JTUnYUzAzqFF851VdtcKQB_BKDIU2RUORCPWIVNECUAF43W","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Cafe Latte Vanilla","5JTUnYUzAzqFF851VdtcKQB_BKDIU2RUORCPWIVNECUAF43W","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Creme Brulee Latte","5JTUnYUzAzqFF851VdtcKQB_PUIKBHFXJDOBHPFYK3HRCDU5","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","5JTUnYUzAzqFF851VdtcKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","5JTUnYUzAzqFF851VdtcKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Creme Brulee Latte","5JTUnYUzAzqFF851VdtcKQB_PUIKBHFXJDOBHPFYK3HRCDU5","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Creme Brulee Latte","5JTUnYUzAzqFF851VdtcKQB_PUIKBHFXJDOBHPFYK3HRCDU5","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Cappucino Regular Blend","5JTUnYUzAzqFF851VdtcKQB_XPXTONSB3GAECHY4OZBWIOBE","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","5JTUnYUzAzqFF851VdtcKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","5JTUnYUzAzqFF851VdtcKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Black Coffee Arabica Standard Saring","5JTUnYUzAzqFF851VdtcKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Creme Brulee Latte","5JTUnYUzAzqFF851VdtcKQB_PUIKBHFXJDOBHPFYK3HRCDU5","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Es Kopi Susu Aja","ZvCMED6PsmqUGYa62rASLQB_74KRR56K7IQ2F3IA3QSIXMGY","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Es Kopi Susu Aja","ZvCMED6PsmqUGYa62rASLQB_74KRR56K7IQ2F3IA3QSIXMGY","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Pempek Paket A","ZvCMED6PsmqUGYa62rASLQB_I453NDYXQJZEV7NFJTM42UN4","2","","36000","0","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Pempek Paket A","ZvCMED6PsmqUGYa62rASLQB_I453NDYXQJZEV7NFJTM42UN4","1","","18000","0","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Red Coffee","ZvCMED6PsmqUGYa62rASLQB_77XRSXIQLU4HLM5TRM2OWKCE","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Mochachino","ZvCMED6PsmqUGYa62rASLQB_VCRELL3MV7OGIC4UESLSOEHP","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Cafe Latte Regular Blend","ZvCMED6PsmqUGYa62rASLQB_BKDIU2RUORCPWIVNECUAF43W","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Creme Brulee Latte","ZvCMED6PsmqUGYa62rASLQB_PUIKBHFXJDOBHPFYK3HRCDU5","1","","0","100","","","10","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Mochachino","ZvCMED6PsmqUGYa62rASLQB_VCRELL3MV7OGIC4UESLSOEHP","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Iced Cafe Latte","ZvCMED6PsmqUGYa62rASLQB_FRA3JDMU4W64FR7RE22GIX7F","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Es Kopi Susu Aja","ZvCMED6PsmqUGYa62rASLQB_74KRR56K7IQ2F3IA3QSIXMGY","1","","0","100","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Roti Bakar + Keju","ZvCMED6PsmqUGYa62rASLQB_Y3XO6ULXVPRQ7HBUEQM3KJJD","1","","15000","0","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-OTH","","","Air Mineral","dpMpzBK9RI5NMlz06i5GLQB_ZLLU24KKL5G7DD2DZS4KCJQD","2","","10000","0","","","0","","yes","Transfer Bank","1-10002","CUSTOM",""